"/media/emoc/EXT_A/BRUT/AK0168/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0168/erell sevennadur/Icon
";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0590/CONV/010.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0035/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0035/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0035/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0121/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0121/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0176/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0176/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0137/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0137/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0137/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0137/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0194/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0194/NIJAL/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0194/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0062/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0062/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0312/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0312/Keleier droch 11 2003/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0312/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0312/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0197/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0197/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0669/CONV/030.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0401/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0401/taol kurun 24,01,03/Icon
";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0401/GOUEL AKKORDEONS 23 01 03/Icon
";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0401/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0071/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0071/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0201/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0201/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0189/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0189/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0037/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0037/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0037/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0330/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0330/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_BLISS.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_MICRO CUTS.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/Time is Running Out.aif";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/ThoughtsOfADyingAtheist.aif";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/Endlessly.aif";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_HYPER MUSIC.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/Groove.aif";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_NEW BORN.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_PLUG IN BABY.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_SCREENAGER.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_MEGALOMANIA.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_FEELING GOOD.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_DARK SHINES.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_SPACE DEMENTIA.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059_/MUSE_CITIZEN ERASED.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0068/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0068/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0622/CONV/015.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0622/CONV/012.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0622/CONV/018.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0592/CONV/005.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0413/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0413/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0423/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0423/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0423/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0313/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0313/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0645/CONV/004.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0616/CONV/009.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0060/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0060/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0099_/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0099_/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0677/CONV/014.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0070/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0070/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0488/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0488/skol tregon/cp/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0488/skol tregon/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0488/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0061/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0061/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0061/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0163/toniou kinnig/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0163/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0163/3 yaou/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0163/KINNIGOU BUGALE/kenav +90,2/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0163/KINNIGOU BUGALE/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0163/1 meurzh/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0163/2 merc'her /Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0163/4 gwener /Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0163/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0163/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0697/CONV/013.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0697/ANALOG/013.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0712/CONV/006.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0712/ANALOG/006.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0241/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0241/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0692/ANALOG/005.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0485/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0485/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0196/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0196/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0196/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0134/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0134/KELEIER AR SPORTOù/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0134/SPORT/Jingleioù/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0134/10e30-12e gad olier / jenerik/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0134/10e30-12e gad olier /tele/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0134/10e30-12e gad olier /kegin olier/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0134/10e30-12e gad olier /dvd/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0134/10e30-12e gad olier /game zone/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0134/10e30-12e gad olier /sinema/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0134/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0134/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0417/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0417/TRAOU KOZH/KANAOUENOU/GLAV WAR AN DOUAR/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0417/TRAOU KOZH/KANAOUENOU/""SON AR BOER""/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0417/TRAOU KOZH/KANAOUENOU/KAN SANT NEVEN/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0417/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0621/CONV/003.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0595/CONV/011.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/Brieg/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/CD Louise E. & Ifig F/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0411/FRANZ STOCK/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/D2004/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/PERON-KORE GWECHALL/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/KARAOKE $/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/AR GORSEDD 07 2004/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/Tro Bro C'hall 1_A-raok ar sul/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/Dz 2004 gt Gael/Dz 2004 gt Gael";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/Tro Bro C'hall 2_Goude/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/Ti krampouezh Skeud /Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/G.Labbé_Kambrmicherioù/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/randorade/Randorade txt";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0411/randorade/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/Markiz Club/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0411/Lokorn/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/Connétable/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0411/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0347/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0347/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0139/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0139/Kronikoù Mael/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0139/FABIEN/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0139/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0346/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0346/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0073/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0073/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0424/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0424/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0074/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0074/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0074/GOUHERE 2004/GOUELIOU KERNE/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0326/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0326/Laeronsi an STO_2/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0326/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0141/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0141/zkinn kronikoù/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0141/Da glinkañ/RADIO+BRUD/BRUDEREZH RADIO /ARVORIG FM + RADIO KERNE/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0141/Da glinkañ/RADIO+BRUD/BRUDEREZH RADIO /ARVORIG FM/SLOGAN/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0141/Da glinkañ/RADIO+BRUD/BRUDEREZH RADIO /ARVORIG FM/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0141/Da glinkañ/RADIO+BRUD/BRUDEREZH RADIO /RADIO KERNE/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0141/Da glinkañ/RADIO+BRUD/BRUDEREZH RADIO /Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0141/Da glinkañ/RADIO+BRUD/BRUD ABADENNOU/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0141/Da glinkañ/RADIO+BRUD/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0141/Da glinkañ/Traoù Olier/jingle kozh/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0141/Da glinkañ/Traoù Olier/mouezh hep musik/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0141/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0141/BRUDEREZH  ABADENNOU/KOzh/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0400/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0400/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0597/CONV/017.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0597/CONV/002.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0708/CONV/010.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0708/ANALOG/010.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0188/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0188/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0695/CONV/010.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0695/ANALOG/010.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0338/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0338/teatr kerne/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0338/expo graff/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0338/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0125/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0125/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0405/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0405/TI AN AVEL/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0405/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_BLISS.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_MICRO CUTS.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/Time is Running Out.aif";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/ThoughtsOfADyingAtheist.aif";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/Endlessly.aif";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_HYPER MUSIC.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/Groove.aif";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_NEW BORN.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_PLUG IN BABY.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_SCREENAGER.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_MEGALOMANIA.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_FEELING GOOD.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_DARK SHINES.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_SPACE DEMENTIA.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0059/MUSE_CITIZEN ERASED.AIF";"aif";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0034/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0034/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0055/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0055/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0054/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0054/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0245/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0245/L'OEIL ELECTRIQUE_K.Chantreau/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0245/Herve reportajoù/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0245/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0719/CONV/049.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0719/CONV/026.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0719/CONV/034.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0719/ANALOG/026.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0085/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0085/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0382/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0382/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0643/CONV/016.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0643/CONV/026.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0643/CONV/027.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0643/CONV/022.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0404/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0404/Bouchon 07 06 2004/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0404/06 06 44/Merc'hed an D Day/Da renkañ asambles/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0404/06 06 44/Merc'hed an D Day/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0404/06 06 44/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0404/06 06 44/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0404/randorade/Randorade txt";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0404/randorade/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0404/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0180/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0180/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0075/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0075/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0430/kilt/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0430/Kristenian ar Perou/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/stalioù butun taget/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/liorzhourien/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/L.Le Guillou_Slovenia/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Plugün 2003/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/NEDELEG E 2004/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/plozevet/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/kaiak/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/stivell/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/un tamm amzer/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Reiñ bronn/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Nicole & Félix le Garrec130904 /Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/JY.Plourin_Kembre N.2/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/ofis - tier kêr II/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/JY.P_Istor bro-Gembre 3/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/manif an 20 01 05/Icon_";"";"inode/x-empty";"empty"
